CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
1	ENSG00000188529.14	SRSF10	23964803	23980927	491	-0.15822249807225905
1	ENSG00000225315.2	RP11-293P20.2	24040834	24064273	352	0.3175540932217925
1	ENSG00000142661.18	MYOM3	24056034	24112175	603	1.262546496404507
1	ENSG00000001461.16	NIPAL3	24419290	24472976	686	0.1634997075491883
1	ENSG00000117602.11	RCAN3	24502350	24541040	514	-0.3599746726250541
1	ENSG00000169504.14	CLIC4	24745356	24844324	449	-0.15026258310360532
1	ENSG00000117616.17	RSRP1	25242236	25337916	539	-0.19775422097079653
1	ENSG00000183726.10	TMEM50A	25338213	25362248	444	1.4570033953628327
1	ENSG00000204178.9	TMEM57	25430857	25500209	474	-0.2170754768124972
1	ENSG00000157978.11	LDLRAP1	25543579	25568886	551	1.9389368669183884
1	ENSG00000117643.14	MAN1C1	25617467	25786207	716	-0.3854175368507615
1	ENSG00000117682.16	DHDDS	26432281	26471294	637	-0.3344448966270071
1	ENSG00000198830.10	HMGN2	26472449	26475972	352	-0.4816203684273018
1	ENSG00000117676.13	RPS6KA1	26529760	26575030	713	-0.33636201690269024
1	ENSG00000117713.18	ARID1A	26696031	26782104	339	-0.426781665728105
1	ENSG00000060642.10	PIGV	26787471	26798398	217	-0.6034168713053567
1	ENSG00000204160.11	ZDHHC18	26826709	26857602	591	-0.14455818814350646
1	ENSG00000142751.14	GPN2	26876310	26890297	483	-0.5622626893873579
1	ENSG00000090273.13	NUDC	26902281	26946862	417	-0.38328640903174416
1	ENSG00000090020.10	SLC9A1	27098814	27166981	449	-0.4486074876539089
1	ENSG00000186501.14	TMEM222	27322144	27336400	546	-0.5867969132230879
1	ENSG00000142765.17	SYTL1	27342019	27353932	611	0.1492298018488148
1	ENSG00000158195.10	WASF2	27404225	27490158	309	-0.3826626430558968
1	ENSG00000000938.12	FGR	27612063	27635277	265	-0.7295583213540155
1	ENSG00000117748.9	RPA2	27891523	27914746	472	1.1763925078188622
1	ENSG00000126698.10	DNAJC8	28199455	28233025	422	-0.547902610507203
1	ENSG00000130770.17	ATPIF1	28236108	28246906	444	3.599106371074348
1	ENSG00000270605.1	RP5-1092A3.4	28239508	28241453	369	4.909068691214888
1	ENSG00000130766.4	SESN2	28259526	28282491	183	0.2167994674947598
1	ENSG00000204138.12	PHACTR4	28369581	28500369	532	0.4785049112230869
1	ENSG00000180198.15	RCC1	28505942	28539300	527	-0.4109605499829504
1	ENSG00000180098.9	TRNAU1AP	28553084	28578537	448	-0.6569494595033787
1	ENSG00000197989.13	SNHG12	28578545	28582983	302	-0.4376418305661328
1	ENSG00000120656.11	TAF12	28589322	28643085	223	-0.7009965739472487
1	ENSG00000162419.12	GMEB1	28668731	28719353	355	-0.6548016350663511
1	ENSG00000159023.19	EPB41	28887090	29119427	673	0.1239664777505072
1	ENSG00000116350.16	SRSF4	29147742	29181987	601	-0.34627171049410016
1	ENSG00000116353.15	MECR	29192872	29230942	508	-0.5647740666303853
1	ENSG00000186056.9	MATN1-AS1	30718503	30726827	495	-0.5564636910261852
1	ENSG00000162511.7	LAPTM5	30732468	30757820	667	0.4342608370858049
1	ENSG00000060688.12	SNRNP40	31259567	31296782	489	-0.4839939998500594
1	ENSG00000121766.15	ZCCHC17	31296981	31364953	483	0.4916422301648738
1	ENSG00000168528.11	SERINC2	31409564	31434680	608	3.6684785903118544
1	ENSG00000142910.15	TINAGL1	31576484	31587686	527	-0.6905669036022956
1	ENSG00000235790.7	RP11-73M7.6	31644048	31660162	456	-0.44056002641274944
1	ENSG00000084636.17	COL16A1	31652246	31704319	676	1.159851099082158
1	ENSG00000121753.12	ADGRB2	31727116	31764893	465	-0.3482609434137638
1	ENSG00000269967.1	RP11-84A19.4	31851912	31921841	222	-0.39848016810559217
1	ENSG00000184007.18	PTP4A2	31906420	31944856	247	-0.5015727672673939
1	ENSG00000025800.13	KPNA6	32108037	32176375	333	-0.4588210969988743
1	ENSG00000160058.18	BSDC1	32365102	32394448	351	-0.4995641173627143
1	ENSG00000160094.14	ZNF362	33256544	33300719	592	-0.6549291159020411
1	ENSG00000184389.9	A3GALT2	33306765	33321098	510	-0.5528819567442846
1	ENSG00000225313.5	RP11-415J8.3	33313323	33349245	666	0.6876565519734859
1	ENSG00000134686.18	PHC2	33323622	33431052	697	0.7331936087853458
1	ENSG00000233246.1	RP11-415J8.5	33350351	33363245	560	-0.510434141534378
1	ENSG00000163866.8	SMIM12	34712736	34859816	816	1.7700219639967338
1	ENSG00000188910.7	GJB3	34781188	34786369	463	-0.4906206361996535
1	ENSG00000187513.8	GJA4	34792997	34795747	585	1.2140151163195003
1	ENSG00000116871.15	MAP7D1	36155578	36180849	435	-0.3269033421080437
1	ENSG00000116883.8	RP11-268J15.5	36323733	36329221	609	0.119619531702244
1	ENSG00000196182.10	STK40	36339623	36385896	515	-0.5690751049378615
1	ENSG00000181817.5	LSM10	36391237	36397892	510	-0.5003498539430743
1	ENSG00000116885.18	OSCP1	36415826	36450451	594	0.29147873600749225
1	ENSG00000116898.11	MRPS15	36455717	36464437	620	-0.4058767980989622
1	ENSG00000119535.17	CSF3R	36466042	36483278	579	-0.18713059332912216
1	ENSG00000233621.1	LINC01137	37454878	37474411	554	-0.3855188494443998
1	ENSG00000163874.10	ZC3H12A	37474551	37484379	597	-0.6119475748436354
1	ENSG00000163875.15	MEAF6	37492574	37514774	628	-0.18795950695084512
1	ENSG00000163877.10	SNIP1	37534448	37554344	608	-0.4956409730176369
1	ENSG00000163879.10	DNALI1	37556918	37566815	563	0.13001205280519673
1	ENSG00000169218.13	RSPO1	37611349	37634923	457	-0.368243685137186
1	ENSG00000196449.3	YRDC	37802943	37806976	576	-0.6719000021532767
1	ENSG00000188786.9	MTF1	37809566	37859620	637	-0.4711355722832176
1	ENSG00000204084.12	INPP5B	37861091	37947057	672	0.4145060970726464
1	ENSG00000183431.11	SF3A3	37956974	37990921	563	0.903297669084114
1	ENSG00000183386.9	FHL3	37996769	38005606	421	3.0165870830588566
1	ENSG00000158315.10	RHBDL2	38885806	38941799	631	-0.3823191269281521
1	ENSG00000174574.15	AKIRIN1	38991222	39006059	591	-0.053893645237864336
1	ENSG00000168653.10	NDUFS5	39026317	39034636	222	-0.6096734192320795
1	ENSG00000127603.23	MACF1	39081315	39487177	667	0.02254934174348577
1	ENSG00000183682.7	BMP8A	39491645	39525935	584	4.497710923445708
1	ENSG00000182109.7	RP11-69E11.4	39522279	39546187	645	4.778210219971563
1	ENSG00000243970.1	PPIEL	39531837	39558707	611	3.361125105279607
1	ENSG00000090621.13	PABPC4	39560815	39576790	524	0.1541460108235317
1	ENSG00000228060.1	RP11-69E11.8	39570479	39573203	326	-0.4908425101845731
1	ENSG00000163909.7	HEYL	39624152	39639945	623	-0.41891666248196857
1	ENSG00000116983.12	HPCAL4	39678647	39691689	493	0.9121297032722271
1	ENSG00000084072.16	PPIE	39692181	39763914	654	2.8671266166785467
1	ENSG00000116985.11	BMP8B	39757181	39788861	648	0.4108146050603258
1	ENSG00000049089.13	COL9A2	40300486	40317294	399	-0.05866546328552976
1	ENSG00000084070.11	SMAP2	40344849	40423326	594	-0.2610369411820052
1	ENSG00000117016.9	RIMS3	40620678	40665657	600	-0.468173940977333
1	ENSG00000237899.1	RP4-739H11.3	40669088	40687588	483	-0.5899970293755745
1	ENSG00000066136.20	NFYC	40692066	40771603	636	-0.4599596050912003
1	ENSG00000117013.14	KCNQ4	40784011	40840452	742	-0.4208437199191401
1	ENSG00000179862.6	CITED4	40861050	40862366	421	-0.05392056463896462
1	ENSG00000171793.13	CTPS1	40979334	41012565	450	-0.4346847254415614
1	ENSG00000281207.1	SLFNL1-AS1	41014589	41043890	591	0.025437829804572543
1	ENSG00000010803.16	SCMH1	41027199	41242116	612	-0.18077956190237826
1	ENSG00000204060.6	FOXO6	41361921	41383590	530	-0.5652716036313625
1	ENSG00000127129.9	EDN2	41478774	41484673	164	0.18064557627261546
1	ENSG00000127124.14	HIVEP3	41506364	42035925	820	0.1153007654711099
1	ENSG00000198815.8	FOXJ3	42176538	42335877	626	-0.4960281234410578
1	ENSG00000177181.14	RIMKLA	42380794	42422578	616	-0.6637451607078778
1	ENSG00000127125.8	PPCS	42456267	42460414	404	-0.4335794708034171
1	ENSG00000186409.14	CCDC30	42463329	42654664	608	-0.3744628904868845
1	ENSG00000171960.10	PPIH	42658424	42676758	604	0.21661767824529854
1	ENSG00000065978.18	YBX1	42682426	42702349	509	-0.4732839522542385
1	ENSG00000274386.5	TMEM269	42785006	42816619	489	-0.6346612272093589
1	ENSG00000164010.13	ERMAP	42817123	42844989	671	-0.5118779495279897
1	ENSG00000117394.20	SLC2A1	42925374	42959048	617	1.658979251759674
1	ENSG00000227533.5	SLC2A1-AS1	42959294	42983358	524	-0.4082682958840825
1	ENSG00000117395.12	EBNA1BP2	43164174	43270936	562	0.7634585017931604
1	ENSG00000243710.7	CFAP57	43172863	43254358	454	0.8743944486586429
1	ENSG00000142949.16	PTPRF	43525186	43623666	660	0.8642909074610936
1	ENSG00000066135.12	KDM4A	43650157	43705515	530	-0.6284588027554598
1	ENSG00000126091.19	ST3GAL3	43705823	43931165	600	-0.2672386477627036
1	ENSG00000117407.16	ARTN	43933319	43937241	336	-0.5423286325208272
1	ENSG00000117408.10	IPO13	43946938	43968022	313	-0.5388258429755902
1	ENSG00000132768.13	DPH2	43969999	43973369	344	-0.5696800128725786
1	ENSG00000117410.13	ATP6V0B	43974486	43978295	312	-0.2371842235639341
1	ENSG00000117411.16	B4GALT2	43978942	43991170	396	-0.4921914591898561
1	ENSG00000159214.12	CCDC24	43991358	43996482	219	-0.697705048370909
1	ENSG00000196517.11	SLC6A9	43991499	44031467	291	-0.4208747396536143
1	ENSG00000230615.6	RP5-1198O20.4	44030442	44115913	605	-0.05089647026577697
1	ENSG00000178028.13	DMAP1	44213454	44220681	600	-0.4905000846678474
1	ENSG00000117419.14	ERI3	44221069	44355260	607	-0.605349151675477
1	ENSG00000162415.6	ZSWIM5	45016398	45306209	600	-0.5909677312751621
1	ENSG00000281912.1	LINC01144	45303909	45305619	126	-0.8812075992518491
1	ENSG00000132781.17	MUTYH	45329162	45338656	447	-0.671431752495338
1	ENSG00000070759.16	TESK2	45343975	45491166	537	-0.5319718320259258
1	ENSG00000132763.14	MMACHC	45500079	45513382	593	-0.3051705023465032
1	ENSG00000117448.13	AKR1A1	45550542	45570049	523	-0.4713969311276845
1	ENSG00000086015.20	MAST2	45786986	46036124	671	2.0434839512641187
1	ENSG00000269956.1	MKNK1-AS1	46538695	46570255	428	0.6993581807074635
1	ENSG00000079277.19	MKNK1	46557407	46604294	531	1.2000430837622036
1	ENSG00000142961.14	MOB3C	46607714	46616891	508	-0.1824168813794501
1	ENSG00000123472.12	ATPAF1	46632736	46673867	542	0.05797335304285181
1	ENSG00000228237.5	EFCAB14-AS1	46674035	46692098	542	-0.12739130859426012
1	ENSG00000159658.10	EFCAB14	46675158	46719064	554	0.11016990036304944
1	ENSG00000162367.11	TAL1	47216289	47232220	479	-0.5316333243481792
1	ENSG00000269113.3	TRABD2B	47760527	47996895	725	-0.2714729163936631
1	ENSG00000117834.12	SLC5A9	48222684	48248644	669	0.9209026537941548
1	ENSG00000132122.11	SPATA6	48295371	48472208	625	-0.2596477589079287
1	ENSG00000186094.16	AGBL4	48532854	50023913	591	-0.5525486312188963
1	ENSG00000185104.19	FAF1	50437027	50960263	577	-0.5329661898677426
1	ENSG00000123080.10	CDKN2C	50960744	50974633	157	-0.1133020200876601
1	ENSG00000085832.16	EPS15	51354262	51519328	577	0.047436159105768184
1	ENSG00000117862.11	TXNDC12	52020130	52056124	201	-0.4146911639276679
1	ENSG00000198841.3	KTI12	52032102	52033390	203	-0.5182702880267384
1	ENSG00000157077.14	ZFYVE9	52142093	52346686	142	-0.5982001440199766
1	ENSG00000154222.14	CC2D1B	52345722	52366193	204	-0.5200493924935281
1	ENSG00000134748.12	PRPF38A	52404563	52420839	310	-0.5571184166476079
1	ENSG00000134744.13	ZCCHC11	52408281	52553487	567	-0.5858882382662091
1	ENSG00000116157.5	GPX7	52602371	52609051	541	0.33208006156353503
1	ENSG00000162377.5	COA7	52684450	52698366	414	-0.1855379045474154
1	ENSG00000162378.12	ZYG11B	52726466	52827342	495	-0.28584376750479884
1	ENSG00000116171.17	SCP2	52927228	53051703	375	0.2440300427500759
1	ENSG00000174348.13	PODN	53062051	53085134	638	1.879815499778848
1	ENSG00000162383.11	SLC1A7	53087178	53142632	568	1.1470124965765702
1	ENSG00000157184.6	CPT2	53196428	53214098	508	-0.4988504140009137
1	ENSG00000236723.2	RP5-1024G6.2	53209782	53213263	420	-0.5941571803738069
1	ENSG00000162384.13	C1orf123	53214197	53220617	574	-0.251096923665903
1	ENSG00000162385.10	MAGOH	53226891	53238609	524	-0.5488718725609861
1	ENSG00000157193.15	LRP8	53242363	53328070	615	1.5801136076048583
1	ENSG00000174332.5	GLIS1	53506236	53738106	632	-0.13935788801640284
1	ENSG00000058799.14	YIPF1	53851718	53889834	577	-0.20794087444257653
1	ENSG00000116209.11	TMEM59	54026680	54053504	446	-0.430680035990348
1	ENSG00000116205.12	TCEANC2	54053586	54112519	451	-0.3168660514206651
1	ENSG00000215883.10	CYB5RL	54169650	54200036	639	-0.608681901621157
1	ENSG00000157216.15	SSBP3	54225464	54413479	771	-0.07329656298031692
1	ENSG00000162390.17	ACOT11	54542256	54639192	672	1.0224948315018323
1	ENSG00000230728.1	RP11-240D10.4	54621476	54628438	105	-0.7536296353060525
1	ENSG00000184313.19	MROH7	54641753	54710266	796	1.3822594809296969
1	ENSG00000243725.6	TTC4	54715821	54742657	479	0.9505616012433808
1	ENSG00000162396.5	PARS2	54756897	54764514	329	-0.7794166705716923
1	ENSG00000006555.10	TTC22	54779711	54801267	590	-0.6087529643845551
1	ENSG00000162398.11	LEXM	54806062	54842252	439	0.2478137901090149
1	ENSG00000116133.11	DHCR24	54849632	54887218	524	3.899314007762872
1	ENSG00000143001.4	TMEM61	54980791	54992293	309	0.5060479310325398
1	ENSG00000169174.10	PCSK9	55039547	55064852	434	0.6620742226731082
1	ENSG00000162402.13	USP24	55066358	55215113	409	-0.0460242289220934
1	ENSG00000162409.10	PRKAA2	56645321	56715335	730	-0.6151289004744859
1	ENSG00000187889.12	C1orf168	56718803	56819696	503	-0.3618917320967432
1	ENSG00000173406.15	DAB1	56994777	58343403	771	0.2655048393270998
1	ENSG00000283445.1	RP11-63G10.4	58715608	58771295	400	-0.5463154438941333
1	ENSG00000177606.6	JUN	58780787	58784327	103	0.6794548723180883
1	ENSG00000172456.17	FGGY	59296637	59810647	806	-0.3992288148660547
1	ENSG00000134709.10	HOOK1	59814785	59876378	213	-0.3466379615916456
1	ENSG00000134716.9	CYP2J2	59893307	59926790	324	0.35913371688783874
1	ENSG00000162599.15	NFIA	60865258	61462793	788	-0.44771775348424747
1	ENSG00000162604.12	TM2D1	61681045	61725423	594	-0.464001883823045
