CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
7	ENSG00000005486.16	RHBDD2	75842601	75888926	93	0.013281101670403727
11	ENSG00000005801.16	ZNF195	3339260	3379222	97	-0.20807139715735196
17	ENSG00000005882.11	PDK2	50094736	50110039	124	-0.14008455823168411
17	ENSG00000005884.17	ITGA3	50055967	50090481	114	-0.26654396201059866
17	ENSG00000005961.17	ITGA2B	44372179	44389505	85	-0.6001815379379476
19	ENSG00000006015.17	C19orf60	18588724	18592336	131	-0.4550109896336813
19	ENSG00000006016.10	CRLF1	18572607	18607741	148	1.3272517554261294
17	ENSG00000006042.11	TMEM98	32927909	32945106	130	2.910712337974464
11	ENSG00000006071.12	ABCC8	17392884	17476845	176	1.993092347679174
17	ENSG00000006125.17	AP2B1	35586898	35726409	133	-0.02823140777677796
16	ENSG00000006194.9	ZNF263	3282942	3291460	88	-0.16796922366842734
16	ENSG00000006210.6	CX3CL1	57372457	57385048	107	-0.42244937132244403
17	ENSG00000006282.20	SPATA20	50546305	50555852	138	5.325511930163011
17	ENSG00000006283.17	CACNA1G	50561067	50627474	126	-0.2983189692417748
16	ENSG00000006327.13	TNFRSF12A	3018484	3022383	26	-0.6001815379379476
7	ENSG00000006451.7	RALA	39623482	39708124	78	-0.11255738850566836
7	ENSG00000006453.13	BAIAP2L1	98291650	98401068	117	0.04998399463842483
7	ENSG00000006459.10	KDM7A	140084745	140177035	123	0.018268602805431057
7	ENSG00000006625.17	GGCT	30496620	30504844	123	-0.4455690027521029
7	ENSG00000006652.13	IFRD1	112422967	112480990	143	0.19774888840578214
7	ENSG00000006715.15	VPS41	38722962	38932394	157	-0.2367928405903255
17	ENSG00000006744.18	ELAC2	12992390	13018187	110	-0.4272966122301395
12	ENSG00000006831.9	ADIPOR2	1688573	1788678	130	-0.30760704827858004
2	ENSG00000007001.12	UPP2	157876701	158136154	150	-0.21983470138076974
19	ENSG00000007047.14	MARK4	45251257	45305283	138	-0.4623747130983905
19	ENSG00000007080.10	CCDC124	17933015	17943991	117	-0.43764015479385454
17	ENSG00000007168.12	PAFAH1B1	2593209	2685615	108	-0.4240950395318468
17	ENSG00000007174.17	DNAH9	11598430	11969748	163	-0.1334983028984656
17	ENSG00000007237.18	GAS7	9910608	10198551	153	4.495968886520972
16	ENSG00000007384.15	RHBDF1	58058	76355	104	-0.05160436982663339
16	ENSG00000007392.16	LUC7L	188968	229463	126	-0.2983189692417748
16	ENSG00000007516.13	BAIAP3	1333600	1349239	130	4.3735847862713015
16	ENSG00000007541.16	PIGQ	566994	584136	106	0.8350895434098933
1	ENSG00000007908.15	SELE	169722640	169764705	26	-0.6001815379379476
6	ENSG00000007944.14	MYLIP	16129124	16148248	120	-0.2832258408069661
6	ENSG00000008018.8	PSMB1	170535116	170553341	142	-0.3323316530385266
7	ENSG00000008256.15	CYTH3	6161775	6272644	130	-0.30760704827858004
7	ENSG00000008277.14	ADAM22	87934142	88202889	139	-0.3265507202709132
17	ENSG00000008283.15	CYB561	63432303	63446378	85	0.07101876186883681
3	ENSG00000008324.11	SS18L2	42581839	42595114	90	0.03372985632401545
19	ENSG00000008382.15	MPND	4343526	4360086	105	-0.2379464555025401
8	ENSG00000008513.14	ST3GAL1	133454847	133571940	163	-0.2501691116583361
16	ENSG00000008516.16	MMP25	3046680	3060726	145	-0.33787337479506635
16	ENSG00000008710.19	PKD1	2088720	2135898	116	0.3834740738478571
2	ENSG00000008869.11	HEATR5B	36968382	37084342	137	-0.18374339572205947
7	ENSG00000009954.10	BAZ1B	73440397	73522278	107	-0.06698503809143662
6	ENSG00000010017.12	RANBP9	13621497	13711564	137	-0.04493068165009677
1	ENSG00000010072.15	SPRTN	231337852	231355023	86	0.06321410721992071
17	ENSG00000010244.18	ZNF207	32350202	32381886	113	-0.09529635666735756
7	ENSG00000010270.13	STARD3NL	38178221	38230671	143	-0.3342047291567044
12	ENSG00000010278.12	CD9	6199714	6238271	107	0.110747128524067
12	ENSG00000010295.19	IFFO1	6538374	6556083	111	-0.42885413408336304
12	ENSG00000010626.14	LRRC23	6904732	6914243	76	1.6518720995716578
1	ENSG00000010803.16	SCMH1	41027199	41242116	117	-0.27509877164976143
6	ENSG00000010810.17	FYN	111660331	111873452	162	-0.24800854112574594
6	ENSG00000010818.9	HIVEP2	142751466	142956698	154	-0.2297138399926445
1	ENSG00000011009.10	LYPLA2	23790969	23795539	27	0.10416445568645576
5	ENSG00000011083.8	SLC6A7	150189956	150222788	158	4.455061226429605
12	ENSG00000011105.12	TSPAN9	3077354	3286564	175	2.6599342039807206
19	ENSG00000011132.11	APBA3	3750879	3761699	131	-0.6001815379379476
17	ENSG00000011258.15	MBTD1	51177424	51260066	113	-0.6001815379379476
17	ENSG00000011295.15	TTC19	15999379	16045015	108	-0.24800854112574594
3	ENSG00000011376.9	LARS2	45388505	45549421	108	-0.07192204271964509
19	ENSG00000011422.11	PLAUR	43646094	43670547	93	-0.6001815379379476
19	ENSG00000011478.11	QPCTL	45692482	45703989	128	-0.15446258884750486
2	ENSG00000011523.13	CEP68	65056365	65086854	110	-0.08152676081452331
2	ENSG00000011566.14	MAP4K3	39249265	39437312	79	0.1219959998288458
17	ENSG00000012048.20	BRCA1	43044294	43125483	92	-0.18676106341927606
19	ENSG00000012124.16	CD22	35319260	35347355	143	-0.20121632476608275
8	ENSG00000012232.8	EXTL3	28600468	28753687	129	-0.4527602834584213
6	ENSG00000012660.13	ELOVL5	53267397	53349179	115	0.3920276009068641
10	ENSG00000012779.10	ALOX5	45374175	45446119	128	2.6684240887253
12	ENSG00000012822.15	CALCOCO1	53708516	53727745	133	-0.17121894031707038
14	ENSG00000012983.11	MAP4K5	50418524	50561126	101	-0.2236005116437121
2	ENSG00000013016.15	EHD3	31234336	31269447	119	0.3586760332146016
3	ENSG00000013293.5	SLC7A14	170459583	170586074	165	-0.0238984522452539
3	ENSG00000013297.10	CLDN11	170418864	170860380	175	-0.16549943901545866
17	ENSG00000013306.15	SLC25A39	44319624	44324870	119	-0.12075275236167303
7	ENSG00000013374.15	NUB1	151341698	151378449	144	-0.07192204271964509
14	ENSG00000013523.9	ANGEL1	76786724	76826246	125	0.008373400553536945
5	ENSG00000013561.17	RNF14	141966819	141990291	139	-0.189735311437396
12	ENSG00000013573.16	DDX11	31073847	31104791	132	3.866012376180429
12	ENSG00000013588.7	GPRC5A	12890781	12917937	16	-0.6001815379379476
4	ENSG00000013810.18	TACC3	1721489	1745176	137	1.3431964590695304
8	ENSG00000014164.6	ZC3H3	143437654	143541453	170	-0.3764481046690195
11	ENSG00000014216.15	CAPN1	65181193	65212006	121	-0.4430134236581221
14	ENSG00000015133.18	CCDC88C	91271322	91417844	119	-0.44037194274585617
10	ENSG00000015171.19	ZMYND11	134464	254637	97	-0.4041264675476498
5	ENSG00000015479.18	MATR3	139293647	139331677	104	0.4969727982846809
6	ENSG00000016402.13	IL20RA	136999970	137045180	75	-0.09305242252837713
3	ENSG00000016864.18	GLT8D1	52694492	52705635	96	-0.20398691652422074
18	ENSG00000017797.12	RALBP1	9475008	9538116	112	-0.4303838430463504
12	ENSG00000018236.14	CNTN1	40692441	41072418	160	1.4204110312720597
2	ENSG00000018280.16	SLC11A1	218382028	218396894	92	0.2266594110993955
3	ENSG00000018408.14	WWTR1	149517234	149736714	146	-0.0791584741609917
1	ENSG00000018625.14	ATP1A2	160115772	160143591	155	0.13597362959207407
19	ENSG00000018869.16	ZNF582	56375845	56393545	88	-0.3840753808031875
11	ENSG00000019144.18	PHLDB1	118606439	118657315	141	1.153190403637695
5	ENSG00000019582.14	CD74	150401636	150412929	54	0.10416445568645576
14	ENSG00000020577.13	SAMD4A	54567096	54793315	162	-0.013226543250944805
14	ENSG00000021645.18	NRXN3	78170372	79868290	186	0.5244999680106966
11	ENSG00000021762.19	OSBPL5	3087115	3165770	172	-0.3790496562186582
2	ENSG00000021826.14	CPS1	210477681	210679107	135	0.3859028531362171
12	ENSG00000022840.15	RNF10	120533479	120577594	129	-0.30533902897889503
10	ENSG00000023041.11	ZDHHC6	112424427	112446917	127	-0.4504386888996886
11	ENSG00000023171.16	GRAMD1B	123358427	123627774	170	0.29475219513776496
11	ENSG00000023191.16	RNH1	494511	507300	133	0.9726813200052691
8	ENSG00000023287.12	RB1CC1	52622455	52745843	134	-0.3163406151340836
13	ENSG00000023516.8	AKAP11	42272152	42323267	132	-0.16796922366842734
1	ENSG00000023902.13	PLEKHO1	150149182	150164720	75	-0.34661698023316234
19	ENSG00000024422.11	EHD2	47713342	47743134	126	-0.1473876848936883
6	ENSG00000025039.14	RRAGD	89364635	89412270	150	-0.21983470138076974
6	ENSG00000025796.13	SEC63	107867755	107957340	58	-0.27229633400934605
6	ENSG00000026297.15	RNASET2	166929503	166957184	163	1.0332097847002395
11	ENSG00000026508.17	CD44	35138869	35232402	127	0.44801840532986537
6	ENSG00000026652.13	AGPAT4	161129978	161274061	143	0.19774888840578214
14	ENSG00000027075.14	PRKCH	61187558	61550976	150	-0.21983470138076974
6	ENSG00000027697.13	IFNGR1	137197483	137219449	88	-0.6001815379379476
2	ENSG00000028116.16	VRK2	57907650	58159920	137	-0.3225561097940222
12	ENSG00000028203.17	VEZT	95217745	95302790	154	-0.10622460734421013
17	ENSG00000029725.16	RABEP1	5282264	5385812	157	0.3688549883223782
6	ENSG00000030110.12	BAK1	33572546	33580293	122	-0.2884218358419002
17	ENSG00000030582.17	GRN	44345085	44353102	85	-0.15271467140009135
3	ENSG00000031081.10	ARHGAP31	119294372	119420714	158	-0.11872984609341873
1	ENSG00000031698.12	SARS	109213917	109238169	114	-0.4333627499742732
2	ENSG00000032389.12	TSSC1	3188924	3377882	127	-0.6001815379379476
13	ENSG00000032742.17	IFT88	20567068	20691437	129	-0.6001815379379476
16	ENSG00000033011.11	ALG1	5071818	5087379	131	-0.4550109896336813
12	ENSG00000033030.13	ZCCHC8	122471599	122501073	86	-0.3790496562186582
7	ENSG00000033050.7	ABCF2	151207836	151227230	135	-0.03670474303842487
7	ENSG00000033100.16	CHPF2	151232488	151238763	119	-0.2805623475537646
1	ENSG00000033122.18	LRRC7	69568397	70151945	185	-0.18899576868694454
14	ENSG00000033170.16	FUT8	65410591	65744121	114	-0.26654396201059866
4	ENSG00000033178.12	UBA6	67612651	67701179	109	-0.2512394860506285
15	ENSG00000033800.13	PIAS1	68054178	68198603	110	-0.4272966122301395
15	ENSG00000034053.14	APBA2	28884482	29118315	121	0.6571633763006569
2	ENSG00000034510.5	TMSB10	84905624	84906662	52	5.617026367323613
2	ENSG00000035115.21	SH3YL1	217729	266398	127	-0.0012101417849116516
2	ENSG00000035141.7	FAM136A	70295974	70302090	95	0.0003660987312805765
10	ENSG00000035403.17	VCL	73995192	74120254	132	-0.16796922366842734
4	ENSG00000035928.15	RFC1	39287455	39366375	117	-0.43764015479385454
3	ENSG00000036054.12	TBC1D23	100260999	100325251	102	-0.22729248248973405
2	ENSG00000036257.12	CUL3	224470149	224585397	110	-0.2544116865223314
1	ENSG00000037637.10	FBXO42	16246838	16352454	138	-0.18676106341927606
5	ENSG00000037749.11	MFAP3	154038936	154220478	158	-0.2390927690545509
5	ENSG00000038382.18	TRIO	14143701	14532128	166	0.08719226306900027
5	ENSG00000038427.15	VCAN	83471464	83582303	163	-0.0168274941385951
16	ENSG00000038532.14	CLEC16A	10944487	11182189	147	-0.341442193341228
16	ENSG00000040199.18	PHLPP2	71644750	71724701	150	0.16051213517640808
1	ENSG00000040487.12	PQLC2	19312325	19329300	138	-0.4623747130983905
17	ENSG00000040531.14	CTNS	3636467	3661542	136	-0.04084795476562727
10	ENSG00000042286.14	AIFM2	70098222	70132934	113	0.07299870375617246
2	ENSG00000042493.15	CAPG	85394747	85418432	128	-0.15446258884750486
19	ENSG00000042753.11	AP2S1	46838135	46850992	81	-0.3653995400631465
8	ENSG00000042832.11	TG	132866957	133134903	159	0.9546954668555466
3	ENSG00000043093.13	DCUN1D1	182938073	182985953	99	-0.0238984522452539
13	ENSG00000043355.11	ZIC2	99981771	99986773	94	-0.6001815379379476
5	ENSG00000043462.11	LCP2	170246236	170298227	110	-0.08152676081452331
1	ENSG00000043514.15	TRIT1	39841021	39883511	123	-0.2909564675662583
5	ENSG00000044115.20	CTNNA1	138610966	138935034	96	0.1922077048895062
9	ENSG00000044574.7	HSPA5	125234852	125241330	80	-0.12474799224147527
8	ENSG00000046889.18	PREX2	67952117	68237030	177	0.1519167264406527
10	ENSG00000047056.14	WDR37	1049537	1132297	156	-0.2344634258637381
15	ENSG00000047346.12	FAM214A	52581320	52709817	93	-0.19120644486571334
4	ENSG00000047365.11	ARAP2	35948220	36244509	174	-0.16300126603314552
3	ENSG00000047457.13	CP	149162409	149222055	90	-0.17757394176330554
6	ENSG00000047579.19	DTNBP1	15522800	15663058	149	0.03798429521167964
12	ENSG00000047617.14	ANO2	5531868	5946232	160	-0.24360637866559345
3	ENSG00000047849.21	MAP4	47850689	48089272	106	0.8350895434098933
7	ENSG00000048052.21	HDAC9	18086948	19002416	162	-0.4827905390005471
7	ENSG00000048405.9	ZNF800	127346789	127431924	137	-0.3225561097940222
16	ENSG00000048471.13	SNX29	11976736	12574289	174	-0.16300126603314552
11	ENSG00000048649.13	RSF1	77659995	77821017	142	-0.19840671058881607
10	ENSG00000048740.18	CELF2	10798396	11336675	177	1.333785427607025
9	ENSG00000048828.16	FAM120A	93451721	93566107	130	-0.30760704827858004
1	ENSG00000049089.13	COL9A2	40300486	40317294	91	-0.1822179812817082
1	ENSG00000049239.12	H6PD	9234774	9271337	163	1.7332346372594625
1	ENSG00000049245.12	VAMP3	7771268	7781432	151	-0.22235355460300274
1	ENSG00000049246.14	PER3	7784319	7845177	141	0.2090670504815797
2	ENSG00000049323.15	LTBP1	32946971	33399509	162	0.10416445568645576
11	ENSG00000049449.8	RCN1	31816383	32105755	134	0.2513412304736445
7	ENSG00000049540.16	ELN	74027788	74069907	137	0.09388203242186592
5	ENSG00000049656.13	CLPTM1L	1317743	1345099	124	-0.4468158780358598
5	ENSG00000049860.13	HEXB	74640022	74722647	127	0.44801840532986537
5	ENSG00000049883.14	PTCD2	72320526	72368395	135	-0.3184431404881863
14	ENSG00000050130.17	JKAMP	59484442	59505404	125	0.008373400553536945
6	ENSG00000050393.11	MCUR1	13786556	13814568	150	-0.09305242252837713
12	ENSG00000050405.13	LIMA1	50175787	50283546	132	-0.0238984522452539
12	ENSG00000050426.15	LETMD1	51047961	51060424	129	-0.010496520019842442
12	ENSG00000050438.16	SLC4A8	51403072	51515763	120	0.5091634020204878
9	ENSG00000050555.17	LAMC3	131009081	131094473	163	-0.3668399204182067
5	ENSG00000050748.17	MAPK9	180233142	180292099	133	0.8296937874649766
16	ENSG00000050820.16	BCAR1	75228197	75268053	150	-0.21983470138076974
11	ENSG00000051009.10	FAM160A2	6211334	6234711	138	-0.18676106341927606
16	ENSG00000051108.14	HERPUD1	56932047	56944863	138	0.2266594110993955
19	ENSG00000051128.18	HOMER3	18929200	18941261	133	-0.17121894031707038
16	ENSG00000051523.10	CYBA	88643282	88651152	143	0.06476048401516055
12	ENSG00000051825.14	MPHOSPH9	123152319	123244014	88	-0.16796922366842734
10	ENSG00000052749.13	RRP12	97356700	97426076	123	-0.2909564675662583
4	ENSG00000052795.12	FNIP2	158769137	158908049	100	-0.029661283102180875
4	ENSG00000052802.12	MSMO1	165327622	165343160	100	-0.4100081196593587
11	ENSG00000052841.14	TTC17	43358931	43494933	127	-0.0012101417849116516
14	ENSG00000053254.15	FOXN3	89124870	89619149	168	-0.373784611415818
1	ENSG00000053372.4	MRTO4	19251552	19260128	137	-0.18374339572205947
11	ENSG00000053918.15	KCNQ1	2444683	2849109	149	3.484079794219667
1	ENSG00000054118.13	THRAP3	36224415	36305357	115	-0.10407696851554177
9	ENSG00000054179.11	ENTPD2	137048097	137054045	130	-0.16131980344889624
1	ENSG00000054277.13	OPN3	241590113	241677376	134	-0.17442015373215156
1	ENSG00000054282.15	SDCCAG8	243256033	243489140	153	-0.22729248248973405
1	ENSG00000054523.17	KIF1B	10210804	10381603	107	0.2884792951395707
22	ENSG00000054611.13	TBC1D22A	46762616	47175699	177	-0.38529631954406185
14	ENSG00000054654.16	SYNE2	63852982	64226433	154	0.017264625304224148
14	ENSG00000054690.13	PLEKHH1	67533300	67589310	179	0.7809661925769441
20	ENSG00000054793.13	ATP9A	51596513	51768634	163	-0.0168274941385951
14	ENSG00000054983.16	GALC	87837819	87993665	134	0.10942076907171247
2	ENSG00000055044.10	NOP58	202265715	202303666	73	-0.0791584741609917
1	ENSG00000055070.16	SZRD1	16352574	16398145	115	-0.10407696851554177
5	ENSG00000055147.18	FAM114A2	153990127	154038905	103	-0.04627837790322259
5	ENSG00000055163.19	CYFIP2	157266078	157395533	159	0.8350895434098933
6	ENSG00000055208.18	TAB2	149317533	149411613	97	0.3800938140135416
17	ENSG00000055483.19	USP36	78787380	78841441	140	-0.4643433820246698
3	ENSG00000055955.15	ITIH4	52812974	52830739	129	-0.4527602834584213
4	ENSG00000056050.6	HPF1	169729464	169757953	98	-0.6001815379379476
5	ENSG00000056097.15	ZFR	32354349	32444761	97	-0.20807139715735196
9	ENSG00000056558.10	TRAF1	120902392	120929173	108	0.4563374524986575
3	ENSG00000056736.9	IL17RB	53846579	53865800	142	0.7390678865591576
3	ENSG00000057019.15	DCBLD2	98795940	98901689	137	-0.3225561097940222
1	ENSG00000057252.12	SOAT1	179293713	179358680	139	-0.05291990260387875
10	ENSG00000057608.16	GDI2	5765222	5842132	121	-0.2858453093782965
3	ENSG00000058056.8	USP13	179652754	179789401	116	-0.27229633400934605
7	ENSG00000058091.16	CDK14	90563734	91210590	173	0.16930628168640066
12	ENSG00000058272.16	PPP1R12A	79773562	79934900	30	-0.6001815379379476
15	ENSG00000058335.15	RASGRF1	78959946	79090773	160	-0.005889605817357237
7	ENSG00000058404.19	CAMK2B	44217149	44334577	168	2.003383117066544
1	ENSG00000058668.14	ATP2B4	203626560	203744081	152	0.5258452808168552
3	ENSG00000058866.14	DGKG	186147200	186362237	179	0.03727126076123312
16	ENSG00000059122.16	FLYWCH1	2911936	2951208	169	5.138779605380416
7	ENSG00000059377.16	TBXAS1	139777050	140020325	128	-0.4516085549078001
7	ENSG00000059378.12	PARP12	140023743	140063721	113	-0.2635914170908876
2	ENSG00000059728.10	MXD1	69897687	69942945	117	0.2125253777825179
12	ENSG00000059758.7	CDK17	96278260	96400560	117	-0.27509877164976143
12	ENSG00000059804.15	SLC2A3	7919229	7936275	108	0.10416445568645576
18	ENSG00000060069.16	CTDP1	79679800	79756623	147	-0.341442193341228
12	ENSG00000060237.16	WNK1	752592	911452	152	-0.34995335599243593
20	ENSG00000060491.16	OGFR	62804834	62814000	145	-0.07556521165218509
6	ENSG00000060762.18	MPC1	166364918	166383013	115	-0.6001815379379476
12	ENSG00000060982.14	BCAT1	24810021	24949459	162	0.3389464535612569
2	ENSG00000061676.14	NCKAP1	182909114	183038858	88	0.9125615620053734
3	ENSG00000061938.16	TNK2	195863363	195911945	175	0.05184161044578586
12	ENSG00000061987.14	MON2	62466816	62600479	150	-0.21983470138076974
5	ENSG00000062194.15	GPBP1	57173947	57264679	149	-0.4725483713080222
19	ENSG00000062370.16	ZNF112	44326554	44367217	119	-0.12075275236167303
19	ENSG00000063169.10	GLTSCR1	47609122	47703277	134	-0.3163406151340836
19	ENSG00000063176.15	SPHK2	48624132	48630029	68	-0.32051474635178745
19	ENSG00000063180.8	CA11	48637941	48646312	69	0.50227306077851
19	ENSG00000063244.12	U2AF2	55654145	55674648	103	-0.41554715125970604
5	ENSG00000063438.16	AHRR	304175	438291	156	1.10650298507503
2	ENSG00000063660.8	GPC1	240435670	240468078	168	4.040955455765712
14	ENSG00000063761.15	ADCK1	77800082	77933954	163	-0.2501691116583361
16	ENSG00000063854.12	HAGH	1795619	1826940	113	2.092539428838533
4	ENSG00000063978.15	RNF4	2462219	2515855	125	-0.4480428033150765
4	ENSG00000064042.17	LIMCH1	41359606	41700044	152	-0.22483926501968005
12	ENSG00000064102.14	INTS13	26905180	26938326	96	-0.4020842272310842
12	ENSG00000064115.10	TM7SF3	26973194	27014434	131	-0.16466989302514856
3	ENSG00000064225.12	ST3GAL6	98732235	98821201	144	-0.468116664133372
16	ENSG00000064270.12	ATP2C2	84368526	84464187	170	0.406618911772229
7	ENSG00000064419.13	TNPO3	128954179	129055173	129	-0.15791777449936875
5	ENSG00000064651.13	SLC12A2	128083765	128189688	121	0.028490919181354626
5	ENSG00000064652.10	SNX24	122843438	123029304	132	-0.16796922366842734
19	ENSG00000064666.14	CNN2	1026580	1039068	121	0.18565903346118015
19	ENSG00000064687.12	ABCA7	1040100	1065572	155	0.994821325043766
5	ENSG00000064692.18	SNCAIP	122311690	122464219	80	0.1129687806067608
1	ENSG00000064703.11	DDX20	111755537	111768016	106	-0.2413637676009874
20	ENSG00000064787.13	BCAS1	53936776	54070594	169	1.0877482100968652
19	ENSG00000064932.15	SBNO2	1107635	1174283	143	-0.20121632476608275
6	ENSG00000064999.13	ANKS1A	34889264	35091413	147	-0.341442193341228
19	ENSG00000065000.15	AP3D1	2100987	2164465	125	-0.29590406869220537
16	ENSG00000065054.13	SLC9A3R2	2025355	2039026	151	0.029531767620293893
13	ENSG00000065150.18	IPO5	97953657	98024297	80	-0.3624647650897115
6	ENSG00000065308.4	TRAM2	52497401	52576915	165	-0.13915506938379266
2	ENSG00000065413.18	ANKRD44	196967016	197311173	134	-0.17442015373215156
2	ENSG00000065548.17	ZC3H15	186486155	186509363	104	-0.4173224819008429
10	ENSG00000065613.13	SLK	103967200	104029233	106	0.11745400273597285
10	ENSG00000065621.14	GSTO2	104268872	104304945	76	-0.34995335599243593
10	ENSG00000065665.20	SEC61A2	12129636	12169721	131	-0.4550109896336813
10	ENSG00000065675.14	PRKCQ	6427142	6580301	169	0.1875190111449652
19	ENSG00000065717.14	TLE2	2997637	3047635	134	-0.17442015373215156
2	ENSG00000065802.11	ASB1	238426741	238452250	134	-0.4582610765360156
10	ENSG00000065809.13	FAM107B	14518556	14774897	147	0.30540616815057103
7	ENSG00000065883.14	CDK13	39950036	40097134	129	-0.6001815379379476
1	ENSG00000066027.11	PPP2R5A	212285536	212361863	138	-0.18676106341927606
2	ENSG00000066032.18	CTNNA2	79185230	80648861	185	0.01659711593855703
12	ENSG00000066084.12	DIP2B	50505106	50748667	135	-0.17757394176330554
1	ENSG00000066185.12	ZMYND12	42430328	42456116	84	-0.373784611415818
5	ENSG00000066230.10	SLC9A3	474882	524332	145	3.2032868276338315
2	ENSG00000066248.14	NGEF	232878708	233013272	160	0.1129687806067608
14	ENSG00000066427.21	ATXN3	92038651	92106621	148	-0.21469487926513225
14	ENSG00000066455.12	GOLGA5	92794230	92839963	95	-0.3999989923815383
10	ENSG00000066468.22	FGFR2	121478333	121598458	157	-0.11566327480778475
14	ENSG00000066629.16	EML1	99737692	99942060	157	0.12659585675729665
14	ENSG00000066735.14	KIF26A	104138722	104180894	156	-0.4782755005798778
14	ENSG00000066739.11	ATG2B	96279201	96363451	130	-0.30760704827858004
7	ENSG00000066923.17	STAG3	100177562	100220546	129	2.7905073150911583
10	ENSG00000067057.16	PFKP	3066332	3137712	176	6.963533961778658
10	ENSG00000067064.10	IDI1	1039907	1049170	117	-0.27509877164976143
2	ENSG00000067066.16	SP100	230415941	230544090	148	-0.3431904321560707
5	ENSG00000067113.16	PLPP1	55425862	55535050	85	-0.15271467140009135
15	ENSG00000067141.16	NEO1	73051709	73305206	135	-0.3184431404881863
8	ENSG00000067167.7	TRAM1	70573441	70608387	80	0.3506855534549971
15	ENSG00000067221.13	STOML1	73978922	73994622	132	-0.4561107665147742
16	ENSG00000067365.14	METTL22	8621682	8649654	136	0.37865223261361297
15	ENSG00000067369.13	TP53BP1	43403060	43510728	98	-0.406127029490408
3	ENSG00000067560.10	RHOA	49359144	49412202	96	-0.005889605817357237
7	ENSG00000067601.7	PMS2P4	67295607	67302907	113	-0.6001815379379476
12	ENSG00000067715.13	SYT1	78863992	79452008	134	-0.17442015373215156
12	ENSG00000067798.14	NAV3	77324640	78213008	182	0.026763797046411485
2	ENSG00000068024.16	HDAC4	239048167	239401011	179	-0.1752130054718271
13	ENSG00000068650.18	ATP11A	112690328	112887168	172	-0.15791777449936875
2	ENSG00000068724.15	TTC7A	46916156	47076137	173	0.2792331130613075
3	ENSG00000068745.14	IP6K2	48688002	48740353	128	-0.4516085549078001
19	ENSG00000068903.19	SIRT2	38878554	38899862	154	-0.10622460734421013
17	ENSG00000069188.16	SDK2	73334383	73644089	154	-0.3532030726410789
1	ENSG00000069275.12	NUCKS1	205712818	205750276	117	-0.27509877164976143
1	ENSG00000069424.14	KCNAB2	5991465	6101193	160	2.3712781226650046
1	ENSG00000069702.10	TGFBR3	91680342	91906335	144	-0.3360517903287964
3	ENSG00000069849.10	ATP1B3	141876123	141926514	152	0.5258452808168552
15	ENSG00000069869.15	NEDD4	55826921	55993746	141	-0.195557243728184
15	ENSG00000069974.15	RAB27A	55202965	55314160	125	0.008373400553536945
11	ENSG00000070047.11	PHRF1	576485	612222	107	-0.42244937132244403
9	ENSG00000070061.14	IKBKAP	108867516	108934116	150	0.03372985632401545
11	ENSG00000070081.15	NUCB2	17208152	17349974	136	-0.18068135055870727
14	ENSG00000070269.13	TMEM260	56488353	56650606	127	-0.15095299082317065
22	ENSG00000070371.15	CLTCL1	19179472	19291716	124	0.16664676157249156
